# Date of Experiment: 18/08/2014	15:56

# AOD detector vertical offset:  -0.089041
# AOD detector horizontal offset: -0.067967
# AOD vertical corner frequency 281.253681
# AOD horizontal corner frequency: 503.090072
# AOD vertical trap stiffness (pN/nm): 0.040178
# AOD horizontal trap stiffness (pN/nm): 0.071868
# AOD vertical OLS (V/nm): 0.000498
# AOD horizontal OLS (V/nm): 0.000616
# PM detector vertical offset:  -0.293473
# PM detector horizontal offset: -0.045776
# PM vertical corner frequency 502.663972
# PM horizontal corner frequency: 648.164174
# PM vertical trap stiffness (pN/nm): 0.071807
# PM horizontal trap stiffness (pN/nm): 0.092592
# PM vertical OLS (V/nm): 0.000573
# PM horizontal OLS (V/nm): 0.000737
# PM bead diameter (um): 2.100000
# AOD bead diameter (um): 2.100000

# sample rate: 80000 Hz
# number of samples: 524288
# number of blocks: 64.000000

# viscosity (pN s / nm^2): 1.148727E-9
                                                                                                                                                                                                                       
freq 	  PSD PMx 	  PSD PMy  	 PSD AODx 	 PSD AODy 	  Fit PMx 	  Fit PMy 	 Fit AODx 	 Fit AODy 
1.591797E+3	3.098620E-9	1.685391E-9	2.441502E-9	2.612668E-9	2.833219E-9	1.838229E-9	1.683316E-9	1.010582E-9
1.601562E+3	2.948346E-9	2.218352E-9	2.602031E-9	2.893802E-9	2.803620E-9	1.817884E-9	1.664689E-9	9.986632E-10
1.611328E+3	3.119328E-9	2.259370E-9	3.327952E-9	2.716586E-9	2.774459E-9	1.797864E-9	1.646358E-9	9.869517E-10
1.621094E+3	2.853813E-9	2.353426E-9	2.843799E-9	2.499609E-9	2.745726E-9	1.778163E-9	1.628320E-9	9.754430E-10
1.630859E+3	2.707885E-9	1.902650E-9	2.084505E-9	2.926655E-9	2.717413E-9	1.758773E-9	1.610567E-9	9.641324E-10
1.640625E+3	2.964991E-9	1.852861E-9	2.307739E-9	2.933456E-9	2.689514E-9	1.739689E-9	1.593094E-9	9.530155E-10
1.650391E+3	2.789534E-9	2.661003E-9	2.532817E-9	2.759424E-9	2.662020E-9	1.720905E-9	1.575894E-9	9.420879E-10
1.660156E+3	3.181327E-9	2.332518E-9	2.427699E-9	3.213791E-9	2.634925E-9	1.702413E-9	1.558964E-9	9.313454E-10
1.669922E+3	2.901373E-9	1.941709E-9	2.845144E-9	3.036572E-9	2.608220E-9	1.684210E-9	1.542296E-9	9.207840E-10
1.679687E+3	2.660607E-9	2.174974E-9	2.141640E-9	2.766310E-9	2.581899E-9	1.666288E-9	1.525887E-9	9.103995E-10
1.689453E+3	2.934909E-9	2.178330E-9	2.154340E-9	2.574876E-9	2.555956E-9	1.648642E-9	1.509730E-9	9.001880E-10
1.699219E+3	2.575121E-9	2.259516E-9	2.204751E-9	2.581861E-9	2.530382E-9	1.631267E-9	1.493821E-9	8.901459E-10
1.708984E+3	2.158574E-9	2.260854E-9	1.797316E-9	2.842636E-9	2.505173E-9	1.614158E-9	1.478155E-9	8.802694E-10
1.718750E+3	2.380821E-9	2.102554E-9	2.431364E-9	2.684514E-9	2.480320E-9	1.597308E-9	1.462728E-9	8.705548E-10
1.728516E+3	2.507537E-9	2.032922E-9	2.701340E-9	2.512744E-9	2.455818E-9	1.580714E-9	1.447534E-9	8.609989E-10
1.738281E+3	2.838376E-9	2.276196E-9	2.483245E-9	2.951216E-9	2.431661E-9	1.564370E-9	1.432568E-9	8.515980E-10
1.748047E+3	2.825027E-9	1.861378E-9	2.048419E-9	2.690556E-9	2.407842E-9	1.548271E-9	1.417828E-9	8.423489E-10
1.757812E+3	2.826731E-9	1.310540E-9	2.396441E-9	2.251222E-9	2.384356E-9	1.532412E-9	1.403307E-9	8.332485E-10
1.767578E+3	2.912433E-9	1.780221E-9	2.680399E-9	2.338689E-9	2.361197E-9	1.516790E-9	1.389003E-9	8.242935E-10
1.777344E+3	2.240127E-9	1.790695E-9	2.644261E-9	2.344367E-9	2.338358E-9	1.501399E-9	1.374910E-9	8.154809E-10
1.787109E+3	1.965287E-9	1.713105E-9	2.902165E-9	2.398770E-9	2.315835E-9	1.486234E-9	1.361025E-9	8.068077E-10
1.796875E+3	2.373894E-9	1.929092E-9	2.756169E-9	2.417801E-9	2.293621E-9	1.471293E-9	1.347344E-9	7.982710E-10
1.806641E+3	2.429135E-9	2.104152E-9	2.270120E-9	2.238058E-9	2.271712E-9	1.456570E-9	1.333863E-9	7.898680E-10
1.816406E+3	2.231562E-9	1.901094E-9	2.108863E-9	2.674292E-9	2.250103E-9	1.442061E-9	1.320578E-9	7.815960E-10
1.826172E+3	2.355897E-9	1.813504E-9	2.091302E-9	2.619187E-9	2.228787E-9	1.427762E-9	1.307485E-9	7.734522E-10
1.835937E+3	1.983456E-9	1.644436E-9	2.018789E-9	2.437501E-9	2.207760E-9	1.413670E-9	1.294582E-9	7.654340E-10
1.845703E+3	1.937863E-9	1.893401E-9	2.242606E-9	2.416223E-9	2.187018E-9	1.399781E-9	1.281864E-9	7.575390E-10
1.855469E+3	2.027609E-9	1.694253E-9	2.393005E-9	2.654983E-9	2.166554E-9	1.386090E-9	1.269328E-9	7.497645E-10
1.865234E+3	2.382254E-9	1.681177E-9	2.488821E-9	2.332869E-9	2.146365E-9	1.372594E-9	1.256970E-9	7.421082E-10
1.875000E+3	2.523140E-9	1.707108E-9	2.321937E-9	2.021405E-9	2.126446E-9	1.359289E-9	1.244788E-9	7.345677E-10
1.884766E+3	2.821804E-9	1.768182E-9	1.948868E-9	2.308720E-9	2.106791E-9	1.346173E-9	1.232778E-9	7.271407E-10
1.894531E+3	2.006979E-9	1.738059E-9	2.054038E-9	2.358596E-9	2.087398E-9	1.333241E-9	1.220936E-9	7.198249E-10
1.904297E+3	2.021750E-9	1.855806E-9	1.916018E-9	2.990835E-9	2.068261E-9	1.320490E-9	1.209261E-9	7.126183E-10
1.914062E+3	1.902614E-9	1.559085E-9	1.915811E-9	2.837978E-9	2.049375E-9	1.307917E-9	1.197748E-9	7.055185E-10
1.923828E+3	1.907343E-9	1.159070E-9	1.645587E-9	2.129139E-9	2.030738E-9	1.295519E-9	1.186396E-9	6.985235E-10
1.933594E+3	2.481893E-9	1.625516E-9	2.003024E-9	2.257091E-9	2.012344E-9	1.283292E-9	1.175200E-9	6.916314E-10
1.943359E+3	2.157378E-9	1.640305E-9	2.298190E-9	2.632960E-9	1.994190E-9	1.271234E-9	1.164158E-9	6.848400E-10
1.953125E+3	2.034717E-9	1.576313E-9	2.286097E-9	2.879430E-9	1.976271E-9	1.259341E-9	1.153269E-9	6.781475E-10
1.962891E+3	1.901608E-9	1.870213E-9	2.052579E-9	2.743146E-9	1.958584E-9	1.247611E-9	1.142527E-9	6.715520E-10
1.972656E+3	2.047005E-9	1.696360E-9	2.023124E-9	2.424516E-9	1.941125E-9	1.236040E-9	1.131932E-9	6.650516E-10
1.982422E+3	2.226721E-9	1.779732E-9	2.166784E-9	2.632543E-9	1.923890E-9	1.224626E-9	1.121481E-9	6.586444E-10
1.992187E+3	2.433202E-9	1.922281E-9	2.260368E-9	2.439589E-9	1.906876E-9	1.213366E-9	1.111170E-9	6.523288E-10
2.001953E+3	1.917581E-9	1.320605E-9	1.879044E-9	1.906326E-9	1.890079E-9	1.202258E-9	1.100999E-9	6.461031E-10
2.011719E+3	1.973946E-9	1.248016E-9	1.851954E-9	1.937574E-9	1.873494E-9	1.191298E-9	1.090963E-9	6.399654E-10
2.021484E+3	2.123707E-9	1.429906E-9	2.047132E-9	1.898738E-9	1.857120E-9	1.180484E-9	1.081061E-9	6.339142E-10
2.031250E+3	2.278719E-9	1.460234E-9	2.069052E-9	2.113918E-9	1.840952E-9	1.169814E-9	1.071290E-9	6.279480E-10
2.041016E+3	2.367948E-9	1.151771E-9	1.795601E-9	2.079661E-9	1.824988E-9	1.159285E-9	1.061649E-9	6.220650E-10
2.050781E+3	1.899056E-9	1.484245E-9	1.851462E-9	2.417705E-9	1.809223E-9	1.148895E-9	1.052135E-9	6.162638E-10
2.060547E+3	1.756891E-9	1.547648E-9	1.956699E-9	2.744428E-9	1.793655E-9	1.138641E-9	1.042745E-9	6.105428E-10
2.070312E+3	1.804823E-9	1.536147E-9	1.994750E-9	1.962148E-9	1.778281E-9	1.128521E-9	1.033479E-9	6.049007E-10
2.080078E+3	2.070273E-9	1.435001E-9	2.066560E-9	1.526119E-9	1.763097E-9	1.118533E-9	1.024332E-9	5.993359E-10
2.089844E+3	2.387747E-9	1.389876E-9	1.921051E-9	1.622535E-9	1.748100E-9	1.108674E-9	1.015305E-9	5.938472E-10
2.099609E+3	2.128733E-9	1.499504E-9	1.958103E-9	1.702398E-9	1.733288E-9	1.098942E-9	1.006394E-9	5.884330E-10
2.109375E+3	1.989727E-9	1.385737E-9	1.900612E-9	1.752366E-9	1.718658E-9	1.089336E-9	9.975970E-10	5.830921E-10
2.119141E+3	1.671000E-9	1.321237E-9	2.030245E-9	1.830498E-9	1.704206E-9	1.079853E-9	9.889132E-10	5.778232E-10
2.128906E+3	2.111138E-9	1.254059E-9	2.031269E-9	1.725321E-9	1.689930E-9	1.070491E-9	9.803401E-10	5.726250E-10
2.138672E+3	2.012734E-9	9.275974E-10	1.913101E-9	1.722392E-9	1.675828E-9	1.061247E-9	9.718760E-10	5.674961E-10
2.148437E+3	1.859921E-9	1.236999E-9	1.984335E-9	1.699406E-9	1.661896E-9	1.052121E-9	9.635191E-10	5.624355E-10
2.158203E+3	1.993400E-9	1.326003E-9	1.640210E-9	1.823374E-9	1.648131E-9	1.043110E-9	9.552676E-10	5.574419E-10
2.167969E+3	1.694843E-9	1.393368E-9	1.543162E-9	2.123245E-9	1.634532E-9	1.034212E-9	9.471197E-10	5.525142E-10
2.177734E+3	1.927219E-9	1.530210E-9	1.483793E-9	2.294871E-9	1.621096E-9	1.025426E-9	9.390738E-10	5.476511E-10
2.187500E+3	1.768743E-9	1.210712E-9	1.396628E-9	1.988684E-9	1.607820E-9	1.016749E-9	9.311282E-10	5.428516E-10
2.197266E+3	1.385610E-9	1.162121E-9	1.472049E-9	2.060644E-9	1.594701E-9	1.008179E-9	9.232813E-10	5.381146E-10
2.207031E+3	1.606245E-9	1.288744E-9	1.514671E-9	2.044455E-9	1.581738E-9	9.997163E-10	9.155314E-10	5.334390E-10
2.216797E+3	1.601956E-9	1.292930E-9	1.513283E-9	1.801929E-9	1.568928E-9	9.913574E-10	9.078771E-10	5.288238E-10
2.226562E+3	1.813978E-9	1.445669E-9	1.814171E-9	1.842023E-9	1.556269E-9	9.831012E-10	9.003167E-10	5.242678E-10
2.236328E+3	1.481679E-9	1.369962E-9	1.843336E-9	1.679708E-9	1.543757E-9	9.749459E-10	8.928487E-10	5.197702E-10
2.246094E+3	1.377907E-9	1.134811E-9	1.622050E-9	1.752073E-9	1.531392E-9	9.668900E-10	8.854718E-10	5.153299E-10
2.255859E+3	1.533817E-9	9.918933E-10	1.419450E-9	1.758717E-9	1.519171E-9	9.589319E-10	8.781844E-10	5.109460E-10
2.265625E+3	1.436929E-9	1.303262E-9	1.758025E-9	1.821518E-9	1.507092E-9	9.510701E-10	8.709852E-10	5.066175E-10
2.275391E+3	1.730209E-9	1.396513E-9	1.791659E-9	1.530543E-9	1.495152E-9	9.433029E-10	8.638726E-10	5.023435E-10
2.285156E+3	1.444107E-9	1.301621E-9	1.496360E-9	1.460164E-9	1.483350E-9	9.356291E-10	8.568455E-10	4.981230E-10
2.294922E+3	1.615159E-9	1.232598E-9	1.406357E-9	1.703983E-9	1.471683E-9	9.280470E-10	8.499024E-10	4.939553E-10
2.304687E+3	1.725875E-9	1.457091E-9	1.240415E-9	1.847547E-9	1.460150E-9	9.205552E-10	8.430420E-10	4.898394E-10
2.314453E+3	1.596580E-9	1.224797E-9	1.417408E-9	1.625965E-9	1.448748E-9	9.131524E-10	8.362630E-10	4.857745E-10
2.324219E+3	1.370685E-9	1.588371E-9	1.322185E-9	1.624246E-9	1.437476E-9	9.058371E-10	8.295642E-10	4.817597E-10
2.333984E+3	1.520339E-9	1.639259E-9	1.267722E-9	2.232154E-9	1.426331E-9	8.986081E-10	8.229443E-10	4.777943E-10
2.343750E+3	1.638162E-9	1.367787E-9	1.176744E-9	2.318060E-9	1.415313E-9	8.914639E-10	8.164022E-10	4.738774E-10
2.353516E+3	1.316142E-9	1.326875E-9	1.839197E-9	2.010799E-9	1.404418E-9	8.844033E-10	8.099366E-10	4.700082E-10
2.363281E+3	1.481657E-9	1.285339E-9	1.969540E-9	1.920474E-9	1.393646E-9	8.774249E-10	8.035463E-10	4.661860E-10
2.373047E+3	1.488232E-9	1.372655E-9	1.959595E-9	1.440138E-9	1.382993E-9	8.705277E-10	7.972302E-10	4.624100E-10
2.382812E+3	1.410113E-9	1.028901E-9	1.698473E-9	1.758493E-9	1.372460E-9	8.637102E-10	7.909872E-10	4.586795E-10
2.392578E+3	1.226401E-9	1.081061E-9	1.592353E-9	1.826822E-9	1.362044E-9	8.569713E-10	7.848162E-10	4.549937E-10
2.402344E+3	1.252611E-9	9.951322E-10	1.416521E-9	1.873485E-9	1.351743E-9	8.503099E-10	7.787161E-10	4.513520E-10
2.412109E+3	1.441445E-9	9.847414E-10	1.325879E-9	1.726186E-9	1.341555E-9	8.437247E-10	7.726858E-10	4.477537E-10
2.421875E+3	1.773530E-9	1.068067E-9	1.158916E-9	1.224604E-9	1.331479E-9	8.372146E-10	7.667242E-10	4.441980E-10
2.431641E+3	1.944957E-9	1.017376E-9	9.911933E-10	1.296400E-9	1.321514E-9	8.307786E-10	7.608305E-10	4.406843E-10
2.441406E+3	1.592427E-9	8.382181E-10	1.184962E-9	1.377461E-9	1.311658E-9	8.244154E-10	7.550034E-10	4.372120E-10
2.451172E+3	1.596308E-9	9.794547E-10	1.101228E-9	1.720989E-9	1.301909E-9	8.181240E-10	7.492421E-10	4.337803E-10
2.460937E+3	1.469108E-9	1.069171E-9	1.322291E-9	1.489535E-9	1.292266E-9	8.119033E-10	7.435456E-10	4.303888E-10
2.470703E+3	1.602937E-9	1.078062E-9	1.385437E-9	1.390098E-9	1.282727E-9	8.057524E-10	7.379130E-10	4.270366E-10
2.480469E+3	1.158391E-9	1.082349E-9	1.461917E-9	1.336336E-9	1.273291E-9	7.996702E-10	7.323432E-10	4.237234E-10
2.490234E+3	1.036296E-9	1.085027E-9	1.446694E-9	1.367371E-9	1.263956E-9	7.936556E-10	7.268354E-10	4.204483E-10
2.500000E+3	1.393683E-9	1.023526E-9	1.331102E-9	1.199599E-9	1.254722E-9	7.877078E-10	7.213886E-10	4.172110E-10
2.509766E+3	1.378488E-9	1.278836E-9	1.016045E-9	1.389688E-9	1.245586E-9	7.818256E-10	7.160021E-10	4.140107E-10
2.519531E+3	1.261842E-9	1.310506E-9	1.149023E-9	1.179385E-9	1.236547E-9	7.760082E-10	7.106748E-10	4.108470E-10
2.529297E+3	1.153201E-9	1.244126E-9	1.179317E-9	1.247862E-9	1.227604E-9	7.702547E-10	7.054060E-10	4.077192E-10
2.539062E+3	1.350240E-9	1.039015E-9	1.193058E-9	1.432636E-9	1.218756E-9	7.645641E-10	7.001949E-10	4.046269E-10
2.548828E+3	1.405228E-9	9.192295E-10	1.177235E-9	1.506702E-9	1.210001E-9	7.589355E-10	6.950405E-10	4.015694E-10
2.558594E+3	1.187821E-9	9.699914E-10	1.165670E-9	1.445639E-9	1.201338E-9	7.533681E-10	6.899421E-10	3.985464E-10
2.568359E+3	1.257489E-9	1.021605E-9	1.050791E-9	1.449588E-9	1.192765E-9	7.478609E-10	6.848988E-10	3.955572E-10
2.578125E+3	1.193528E-9	1.021948E-9	1.094109E-9	1.499458E-9	1.184282E-9	7.424131E-10	6.799100E-10	3.926015E-10
2.587891E+3	1.255668E-9	8.844990E-10	1.455376E-9	1.527576E-9	1.175888E-9	7.370238E-10	6.749748E-10	3.896785E-10
2.597656E+3	1.275698E-9	9.335781E-10	1.134480E-9	1.344898E-9	1.167581E-9	7.316924E-10	6.700925E-10	3.867880E-10
2.607422E+3	1.160919E-9	1.021984E-9	1.047093E-9	1.509936E-9	1.159359E-9	7.264178E-10	6.652623E-10	3.839294E-10
2.617187E+3	1.342787E-9	1.039544E-9	9.244018E-10	1.455370E-9	1.151222E-9	7.211994E-10	6.604835E-10	3.811023E-10
2.626953E+3	1.249196E-9	9.132931E-10	9.809016E-10	1.164612E-9	1.143169E-9	7.160363E-10	6.557554E-10	3.783061E-10
2.636719E+3	1.311208E-9	9.441653E-10	1.262919E-9	1.193453E-9	1.135199E-9	7.109278E-10	6.510772E-10	3.755405E-10
2.646484E+3	1.273710E-9	8.308076E-10	1.311621E-9	1.294071E-9	1.127309E-9	7.058732E-10	6.464484E-10	3.728050E-10
2.656250E+3	1.188417E-9	8.701629E-10	1.069482E-9	1.431596E-9	1.119501E-9	7.008716E-10	6.418681E-10	3.700992E-10
2.666016E+3	1.168930E-9	7.431344E-10	1.026263E-9	1.219295E-9	1.111771E-9	6.959223E-10	6.373358E-10	3.674226E-10
2.675781E+3	1.182042E-9	7.097992E-10	9.436212E-10	9.250998E-10	1.104120E-9	6.910247E-10	6.328507E-10	3.647748E-10
2.685547E+3	1.235978E-9	8.868705E-10	7.730196E-10	1.061472E-9	1.096546E-9	6.861780E-10	6.284123E-10	3.621554E-10
2.695312E+3	1.355797E-9	9.853141E-10	9.733322E-10	1.354342E-9	1.089048E-9	6.813816E-10	6.240199E-10	3.595641E-10
2.705078E+3	1.561501E-9	8.879830E-10	1.072583E-9	1.197071E-9	1.081625E-9	6.766346E-10	6.196728E-10	3.570004E-10
2.714844E+3	1.301973E-9	8.263504E-10	1.053843E-9	1.101070E-9	1.074276E-9	6.719366E-10	6.153705E-10	3.544639E-10
2.724609E+3	1.332518E-9	7.469157E-10	1.194615E-9	1.007600E-9	1.067001E-9	6.672867E-10	6.111123E-10	3.519542E-10
2.734375E+3	1.235016E-9	7.873218E-10	1.072104E-9	1.091878E-9	1.059798E-9	6.626844E-10	6.068977E-10	3.494710E-10
2.744141E+3	1.053608E-9	7.847926E-10	1.096239E-9	1.086088E-9	1.052666E-9	6.581290E-10	6.027260E-10	3.470139E-10
2.753906E+3	1.045169E-9	1.035434E-9	1.077613E-9	1.330166E-9	1.045605E-9	6.536200E-10	5.985968E-10	3.445825E-10
2.763672E+3	1.005523E-9	9.568259E-10	9.946497E-10	1.308037E-9	1.038613E-9	6.491566E-10	5.945093E-10	3.421765E-10
2.773437E+3	1.090402E-9	8.356052E-10	8.389864E-10	1.271360E-9	1.031690E-9	6.447382E-10	5.904631E-10	3.397956E-10
2.783203E+3	1.145938E-9	9.487816E-10	7.735257E-10	1.411146E-9	1.024834E-9	6.403643E-10	5.864577E-10	3.374393E-10
2.792969E+3	9.690347E-10	9.526067E-10	1.071816E-9	1.458226E-9	1.018046E-9	6.360344E-10	5.824924E-10	3.351073E-10
2.802734E+3	1.239302E-9	8.391798E-10	1.199780E-9	1.230583E-9	1.011323E-9	6.317477E-10	5.785668E-10	3.327994E-10
2.812500E+3	1.225860E-9	9.598660E-10	1.101017E-9	9.996706E-10	1.004666E-9	6.275037E-10	5.746803E-10	3.305152E-10
2.822266E+3	1.091785E-9	9.232586E-10	1.211872E-9	9.719707E-10	9.980730E-10	6.233019E-10	5.708324E-10	3.282543E-10
2.832031E+3	1.213108E-9	8.144190E-10	1.165534E-9	1.167579E-9	9.915436E-10	6.191418E-10	5.670226E-10	3.260164E-10
2.841797E+3	1.180367E-9	7.661709E-10	9.038905E-10	1.457436E-9	9.850770E-10	6.150227E-10	5.632505E-10	3.238013E-10
2.851562E+3	1.137097E-9	1.017535E-9	9.658922E-10	1.603191E-9	9.786723E-10	6.109441E-10	5.595155E-10	3.216086E-10
2.861328E+3	1.209756E-9	9.458729E-10	1.049267E-9	1.317531E-9	9.723289E-10	6.069056E-10	5.558171E-10	3.194381E-10
2.871094E+3	1.125868E-9	7.645669E-10	9.934379E-10	1.184584E-9	9.660458E-10	6.029066E-10	5.521549E-10	3.172893E-10
2.880859E+3	1.106536E-9	7.246617E-10	1.040451E-9	1.160552E-9	9.598225E-10	5.989466E-10	5.485284E-10	3.151621E-10
2.890625E+3	1.070339E-9	8.097958E-10	1.005209E-9	1.121028E-9	9.536581E-10	5.950251E-10	5.449372E-10	3.130562E-10
2.900391E+3	1.118414E-9	7.771034E-10	1.033294E-9	1.267655E-9	9.475519E-10	5.911416E-10	5.413808E-10	3.109712E-10
2.910156E+3	1.078451E-9	7.875627E-10	1.077464E-9	1.128681E-9	9.415033E-10	5.872956E-10	5.378587E-10	3.089069E-10
2.919922E+3	1.149786E-9	6.401328E-10	8.665603E-10	1.091734E-9	9.355114E-10	5.834866E-10	5.343705E-10	3.068631E-10
2.929687E+3	1.185995E-9	7.844743E-10	9.399293E-10	9.342260E-10	9.295755E-10	5.797143E-10	5.309159E-10	3.048394E-10
2.939453E+3	1.154946E-9	8.375652E-10	9.449336E-10	8.213974E-10	9.236951E-10	5.759780E-10	5.274943E-10	3.028356E-10
2.949219E+3	9.886321E-10	8.016194E-10	7.793666E-10	1.195427E-9	9.178695E-10	5.722774E-10	5.241054E-10	3.008514E-10
2.958984E+3	9.854632E-10	7.962932E-10	9.425767E-10	1.235292E-9	9.120979E-10	5.686120E-10	5.207487E-10	2.988866E-10
2.968750E+3	9.143099E-10	9.823625E-10	1.093433E-9	1.126727E-9	9.063797E-10	5.649814E-10	5.174238E-10	2.969410E-10
2.978516E+3	1.014234E-9	8.539450E-10	1.023829E-9	7.768325E-10	9.007142E-10	5.613851E-10	5.141304E-10	2.950142E-10
2.988281E+3	1.004489E-9	5.715625E-10	9.911396E-10	7.365086E-10	8.951009E-10	5.578227E-10	5.108680E-10	2.931061E-10
2.998047E+3	1.066973E-9	8.179437E-10	1.161630E-9	1.090553E-9	8.895391E-10	5.542938E-10	5.076363E-10	2.912163E-10
3.007812E+3	1.167144E-9	7.887414E-10	1.276251E-9	1.180061E-9	8.840282E-10	5.507979E-10	5.044349E-10	2.893447E-10
3.017578E+3	1.210831E-9	7.315738E-10	1.032331E-9	1.080472E-9	8.785675E-10	5.473348E-10	5.012634E-10	2.874911E-10
3.027344E+3	1.118648E-9	7.003306E-10	9.345423E-10	1.050448E-9	8.731565E-10	5.439039E-10	4.981214E-10	2.856551E-10
3.037109E+3	7.752937E-10	7.281463E-10	9.569204E-10	8.876986E-10	8.677946E-10	5.405048E-10	4.950086E-10	2.838367E-10
3.046875E+3	9.366728E-10	7.894492E-10	1.092115E-9	9.992742E-10	8.624812E-10	5.371373E-10	4.919246E-10	2.820355E-10
3.056641E+3	9.936032E-10	8.358890E-10	9.871611E-10	7.402988E-10	8.572157E-10	5.338008E-10	4.888691E-10	2.802513E-10
3.066406E+3	1.087454E-9	6.299813E-10	8.813905E-10	9.105804E-10	8.519975E-10	5.304950E-10	4.858418E-10	2.784840E-10
3.076172E+3	1.052078E-9	7.070554E-10	9.269614E-10	1.173557E-9	8.468262E-10	5.272196E-10	4.828422E-10	2.767333E-10
3.085937E+3	1.154460E-9	8.287455E-10	7.505765E-10	1.038537E-9	8.417011E-10	5.239742E-10	4.798700E-10	2.749990E-10
3.095703E+3	8.336988E-10	6.521816E-10	6.931303E-10	9.288844E-10	8.366218E-10	5.207583E-10	4.769250E-10	2.732809E-10
3.105469E+3	7.248577E-10	5.164330E-10	6.966579E-10	8.656125E-10	8.315876E-10	5.175718E-10	4.740068E-10	2.715788E-10
3.115234E+3	8.286897E-10	5.507950E-10	8.067034E-10	9.419541E-10	8.265980E-10	5.144141E-10	4.711150E-10	2.698925E-10
3.125000E+3	8.832380E-10	6.226227E-10	9.011655E-10	8.648821E-10	8.216526E-10	5.112850E-10	4.682494E-10	2.682219E-10
3.134766E+3	9.167251E-10	5.816168E-10	7.521734E-10	1.051415E-9	8.167508E-10	5.081841E-10	4.654097E-10	2.665666E-10
3.144531E+3	1.132592E-9	7.015045E-10	7.387019E-10	1.167310E-9	8.118921E-10	5.051111E-10	4.625955E-10	2.649266E-10
3.154297E+3	1.141624E-9	7.178102E-10	8.723161E-10	9.594215E-10	8.070761E-10	5.020657E-10	4.598065E-10	2.633017E-10
3.164062E+3	1.030043E-9	8.347553E-10	7.417800E-10	9.175752E-10	8.023021E-10	4.990475E-10	4.570424E-10	2.616916E-10
3.173828E+3	8.644621E-10	7.936158E-10	6.980112E-10	8.829118E-10	7.975699E-10	4.960562E-10	4.543030E-10	2.600962E-10
3.183594E+3	8.000950E-10	6.887624E-10	7.414710E-10	9.518581E-10	7.928787E-10	4.930914E-10	4.515880E-10	2.585153E-10
3.193359E+3	8.346496E-10	7.977112E-10	8.481858E-10	9.567127E-10	7.882283E-10	4.901530E-10	4.488970E-10	2.569487E-10
3.203125E+3	8.945425E-10	7.298172E-10	8.480834E-10	1.019115E-9	7.836182E-10	4.872406E-10	4.462298E-10	2.553963E-10
3.212891E+3	7.761356E-10	6.610775E-10	8.338747E-10	1.139164E-9	7.790478E-10	4.843538E-10	4.435861E-10	2.538579E-10
3.222656E+3	6.908243E-10	5.568086E-10	8.409095E-10	8.974272E-10	7.745167E-10	4.814924E-10	4.409656E-10	2.523333E-10
3.232422E+3	6.547303E-10	5.928486E-10	8.376861E-10	8.743841E-10	7.700246E-10	4.786560E-10	4.383681E-10	2.508224E-10
3.242187E+3	7.577214E-10	8.079693E-10	8.760767E-10	9.467805E-10	7.655708E-10	4.758445E-10	4.357933E-10	2.493250E-10
3.251953E+3	7.948288E-10	6.276658E-10	8.653252E-10	9.318058E-10	7.611551E-10	4.730574E-10	4.332409E-10	2.478409E-10
3.261719E+3	8.584017E-10	5.354146E-10	9.564306E-10	8.527260E-10	7.567770E-10	4.702946E-10	4.307108E-10	2.463699E-10
3.271484E+3	9.735764E-10	6.886224E-10	7.492636E-10	8.138273E-10	7.524361E-10	4.675557E-10	4.282025E-10	2.449120E-10
3.281250E+3	9.639779E-10	7.481067E-10	7.610113E-10	8.928677E-10	7.481319E-10	4.648405E-10	4.257159E-10	2.434670E-10
3.291016E+3	7.995670E-10	5.770906E-10	8.405277E-10	8.770604E-10	7.438641E-10	4.621487E-10	4.232508E-10	2.420347E-10
3.300781E+3	8.775612E-10	6.430679E-10	7.169920E-10	9.572578E-10	7.396322E-10	4.594800E-10	4.208068E-10	2.406150E-10
3.310547E+3	7.863992E-10	7.888393E-10	8.009303E-10	1.034395E-9	7.354359E-10	4.568342E-10	4.183838E-10	2.392077E-10
3.320312E+3	7.222415E-10	6.247341E-10	8.151183E-10	1.000368E-9	7.312748E-10	4.542111E-10	4.159815E-10	2.378127E-10
3.330078E+3	8.770017E-10	6.382173E-10	8.332104E-10	8.346146E-10	7.271484E-10	4.516102E-10	4.135996E-10	2.364298E-10
3.339844E+3	8.801803E-10	7.219285E-10	9.680954E-10	8.503112E-10	7.230564E-10	4.490315E-10	4.112381E-10	2.350589E-10
3.349609E+3	8.387551E-10	7.035227E-10	1.016718E-9	7.928060E-10	7.189984E-10	4.464746E-10	4.088965E-10	2.336999E-10
3.359375E+3	9.506981E-10	7.082695E-10	9.277841E-10	8.398292E-10	7.149741E-10	4.439394E-10	4.065747E-10	2.323525E-10
3.369141E+3	8.902310E-10	8.022920E-10	9.084268E-10	1.046276E-9	7.109830E-10	4.414255E-10	4.042725E-10	2.310168E-10
3.378906E+3	8.577643E-10	7.596616E-10	7.752228E-10	1.044201E-9	7.070249E-10	4.389328E-10	4.019896E-10	2.296926E-10
3.388672E+3	7.927289E-10	6.769295E-10	8.276611E-10	9.552453E-10	7.030993E-10	4.364609E-10	3.997259E-10	2.283797E-10
3.398437E+3	7.476227E-10	6.484921E-10	9.554252E-10	9.716808E-10	6.992059E-10	4.340098E-10	3.974812E-10	2.270779E-10
