# Date of Experiment: 18/08/2014
# measurement starttime: 15:56  

# Laser Diode Status

# Laser Diode Operating Hours (h): 30088.300000
# Laser Diode Current (A): 13.980000

# results thermal calibration: 

# AOD detector vertical offset:  -0.086640
# AOD detector horizontal offset: -0.058736
# AOD vertical trap stiffness (pN/nm): 0.040178
# AOD horizontal trap stiffness (pN/nm): 0.071868
# AOD vertical OLS (V/nm): 0.000498
# AOD horizontal OLS (V/nm): 0.000616
# PM detector vertical offset:  -0.288765
# PM detector horizontal offset: -0.049036
# PM vertical trap stiffness (pN/nm): 0.071807
# PM horizontal trap stiffness (pN/nm): 0.092592
# PM vertical OLS (V/nm): 0.000573
# PM horizontal OLS (V/nm): 0.000737
# PM bead diameter (um): 2.100000
# AOD bead diameter (um): 2.100000
# Viscosity (pN s / nm^2): 1.148727E-9

# sample rate (Hz): 10000
# number of samples: 10
# rate of while-loop(Hz):  1000
# dt (s): 0.00100
# data averaged to while-loop: FALSE


                                                                                                                              
# start of measurement (iteration) : 11143987
# end of measurement (iteration) : 11234731
# duration of measurement(s): 91
# errors: 0	0	0	0	0

                                                  
PMxdiff (V)	  PMydiff (V)	  PMxsum (V)	 AODxdiff (V)	 AODydiff (V)	  AODxsum (V)	  FBxsum (V)	 xdist (nm) 	 ydist (nm)  	  FBx (V) 	 FBy (V)	 PMsensorx (V)	 PMsensory (V)	 TrackingReferenceTime
-0.053955	-0.289541	2.596609	-0.054953	-0.079556	3.142417	0.721899	-0.000171	2620.396718	-0.069405	-0.161641	4.763880	6.630747	251940295.000000
-0.048600	-0.287335	2.596737	-0.058478	-0.082234	3.141282	0.721756	-0.000171	2623.631979	-0.065009	-0.161753	4.764000	6.630100	251940295.000000
-0.053044	-0.289517	2.597720	-0.057032	-0.080180	3.140315	0.721852	-0.000171	2623.631979	-0.066592	-0.161977	4.764168	6.626519	251940295.000000
-0.050910	-0.289101	2.597968	-0.054234	-0.080299	3.142369	0.722259	-0.000171	2623.631979	-0.065745	-0.160546	4.764080	6.624929	251940295.000000
-0.048049	-0.291252	2.594179	-0.059278	-0.079828	3.145022	0.721628	-0.000171	2623.631979	-0.066776	-0.160267	4.764064	6.624633	251940295.000000
-0.047569	-0.293050	2.595098	-0.057495	-0.079724	3.146837	0.721588	-0.000171	2623.631979	-0.065777	-0.159995	4.763896	6.624569	251940295.000000
-0.045811	-0.281596	2.597280	-0.055297	-0.085295	3.149770	0.721884	-0.000171	2623.631979	-0.067511	-0.161138	4.763721	6.624689	251940295.000000
-0.049767	-0.284809	2.597073	-0.056344	-0.089020	3.149083	0.722467	-0.000171	2623.631979	-0.067695	-0.160754	4.763920	6.624697	251940295.000000
-0.049951	-0.283011	2.600885	-0.062043	-0.083201	3.144774	0.721979	-0.000171	2623.631979	-0.069286	-0.160371	4.764032	6.624793	251940295.000000
-0.048249	-0.290180	2.596609	-0.058630	-0.081562	3.140778	0.721292	-0.000171	2623.631979	-0.068678	-0.160842	4.763936	6.624809	251940295.000000
-0.052820	-0.288742	2.596401	-0.057839	-0.083704	3.142529	0.721596	-0.000171	2623.631979	-0.069589	-0.160970	4.764048	6.624657	251940295.000000
-0.046147	-0.285673	2.598040	-0.056448	-0.082953	3.145254	0.720916	-0.000171	2623.631979	-0.068854	-0.160451	4.764152	6.624721	251940295.000000
-0.049120	-0.290069	2.599662	-0.063266	-0.082905	3.145861	0.721500	-0.000171	2623.631979	-0.069941	-0.161426	4.764408	6.624697	251940395.000000
-0.047745	-0.283850	2.598247	-0.060916	-0.085838	3.148971	0.721748	-0.000171	2623.631979	-0.069645	-0.160770	4.764288	6.624857	251940395.000000
-0.044156	-0.284961	2.594163	-0.060117	-0.081378	3.148315	0.721588	-0.000171	2623.631979	-0.068870	-0.159675	4.764408	6.624809	251940395.000000
-0.048928	-0.288606	2.594835	-0.057759	-0.082881	3.145542	0.721340	-0.000171	2623.631979	-0.067967	-0.161106	4.764112	6.624825	251940395.000000
-0.053052	-0.285129	2.595778	-0.058766	-0.078837	3.140370	0.721692	-0.000171	2623.631979	-0.067271	-0.160818	4.764064	6.624889	251940395.000000
-0.050710	-0.284562	2.596729	-0.060452	-0.083569	3.137917	0.722035	-0.000171	2623.631979	-0.066928	-0.159771	4.764088	6.624913	251940395.000000
-0.049096	-0.287599	2.599654	-0.061995	-0.085319	3.142409	0.722051	-0.000171	2623.631979	-0.065385	-0.160315	4.764400	6.624761	251940395.000000
-0.045036	-0.288478	2.596937	-0.063042	-0.084711	3.145262	0.721588	-0.000171	2623.631979	-0.066688	-0.160107	4.764408	6.624681	251940395.000000
-0.048840	-0.290988	2.597888	-0.059373	-0.081746	3.147844	0.722011	-0.000171	2623.631979	-0.066216	-0.160874	4.764048	6.624657	251940395.000000
-0.053204	-0.289014	2.598663	-0.062043	-0.084184	3.150465	0.721620	-0.000171	2623.631979	-0.066312	-0.159819	4.763992	6.624713	251940395.000000
-0.053628	-0.287775	2.597976	-0.057239	-0.086534	3.149378	0.722139	-0.000171	2623.631979	-0.064642	-0.160347	4.764328	6.624705	251940395.000000
-0.050455	-0.287759	2.597752	-0.062131	-0.080875	3.145254	0.721124	-0.000171	2623.631979	-0.065441	-0.160027	4.764256	6.624785	251940395.000000
-0.047793	-0.290364	2.598727	-0.060309	-0.079212	3.139315	0.721044	-0.000171	2623.631979	-0.065393	-0.160307	4.763936	6.624809	251940395.000000
-0.048536	-0.284426	2.599175	-0.060005	-0.081003	3.140506	0.721788	-0.000171	2623.631979	-0.065217	-0.160179	4.763896	6.624929	251940395.000000
-0.048736	-0.283011	2.599127	-0.061316	-0.086414	3.142984	0.720765	-0.000171	2623.631979	-0.066264	-0.160658	4.764160	6.624929	251940395.000000
-0.048864	-0.286512	2.597928	-0.054929	-0.085343	3.144766	0.720725	-0.000171	2623.631979	-0.066784	-0.160443	4.764352	6.624737	251940395.000000
-0.045867	-0.288366	2.598088	-0.059733	-0.083656	3.147724	0.722251	-0.000171	2623.631979	-0.068950	-0.160514	4.764376	6.624873	251940395.000000
-0.045611	-0.290492	2.596121	-0.060189	-0.085942	3.147124	0.721188	-0.000171	2623.631979	-0.068606	-0.160986	4.764448	6.624921	251940395.000000
-0.049791	-0.288750	2.597456	-0.058622	-0.085511	3.147636	0.721012	-0.000171	2623.631979	-0.067719	-0.160035	4.764488	6.624729	251940395.000000
-0.046858	-0.288486	2.596201	-0.058175	-0.085455	3.141761	0.720485	-0.000171	2623.631979	-0.068758	-0.160786	4.764392	6.624793	251940395.000000
-0.048113	-0.289261	2.596153	-0.059709	-0.082673	3.140099	0.720852	-0.000171	2623.631979	-0.069078	-0.160179	4.764272	6.624945	251940395.000000
-0.050199	-0.288902	2.599007	-0.057495	-0.080060	3.141793	0.721420	-0.000171	2623.631979	-0.069469	-0.160762	4.764104	6.624753	251940395.000000
-0.044956	-0.287839	2.595962	-0.057567	-0.082202	3.146189	0.721036	-0.000171	2623.631979	-0.068614	-0.160259	4.764224	6.624865	251940395.000000
-0.049551	-0.287263	2.596513	-0.054338	-0.082050	3.148067	0.721124	-0.000171	2623.631979	-0.067279	-0.159459	4.764240	6.624697	251940395.000000
-0.045667	-0.287575	2.595602	-0.058558	-0.082258	3.147948	0.723026	-0.000171	2623.631979	-0.067119	-0.160387	4.763713	6.624737	251940395.000000
-0.048752	-0.290580	2.598799	-0.057815	-0.079900	3.148931	0.721268	-0.000171	2623.631979	-0.067903	-0.159691	4.763865	6.624721	251940395.000000
-0.045379	-0.286935	2.598631	-0.062818	-0.077198	3.147084	0.720900	-0.000171	2630.102502	-0.065873	-0.160730	4.764224	6.625440	251940395.000000
-0.046842	-0.288894	2.600166	-0.062666	-0.078453	3.142297	0.721380	-0.000171	2630.102502	-0.066848	-0.160419	4.764120	6.619685	251940395.000000
-0.045987	-0.293753	2.599007	-0.062323	-0.076095	3.140890	0.722339	-0.000171	2630.102502	-0.066216	-0.159228	4.763896	6.614290	251940395.000000
-0.046866	-0.295983	2.596641	-0.058390	-0.081858	3.142576	0.721388	-0.000171	2630.102502	-0.064929	-0.160650	4.763761	6.612683	251940395.000000
-0.049072	-0.288734	2.596361	-0.056784	-0.082458	3.144335	0.720860	-0.000171	2630.102502	-0.064650	-0.159388	4.763904	6.612516	251940395.000000
-0.051646	-0.287559	2.597128	-0.057495	-0.082529	3.144615	0.722643	-0.000171	2630.102502	-0.065913	-0.160155	4.763865	6.612396	251940395.000000
-0.048369	-0.286752	2.597081	-0.056800	-0.082306	3.147076	0.721460	-0.000171	2630.102502	-0.065505	-0.159771	4.763833	6.612643	251940395.000000
-0.055450	-0.290868	2.598184	-0.061036	-0.087037	3.148659	0.721220	-0.000171	2630.102502	-0.066824	-0.160459	4.763665	6.612739	251940395.000000
-0.049543	-0.291523	2.597312	-0.053123	-0.086622	3.146605	0.722339	-0.000171	2630.102502	-0.067303	-0.160802	4.764120	6.612883	251940395.000000
-0.045147	-0.287143	2.599358	-0.056320	-0.088172	3.144255	0.721939	-0.000171	2630.102502	-0.067072	-0.160682	4.764096	6.612827	251940395.000000
-0.045659	-0.286664	2.600230	-0.052220	-0.079636	3.142425	0.721340	-0.000171	2630.102502	-0.068510	-0.160027	4.764216	6.612891	251940395.000000
-0.052445	-0.286664	2.600677	-0.058766	-0.081562	3.143528	0.721220	-0.000171	2630.102502	-0.069941	-0.160147	4.764264	6.612931	251940395.000000
-0.049687	-0.289389	2.596569	-0.057319	-0.080204	3.144151	0.721020	-0.000171	2630.102502	-0.070381	-0.160890	4.764760	6.612979	251940395.000000
-0.048840	-0.290348	2.598184	-0.053363	-0.077406	3.146093	0.720860	-0.000171	2630.102502	-0.068798	-0.159100	4.764624	6.612843	251940395.000000
-0.043765	-0.289717	2.596897	-0.057327	-0.083121	3.146637	0.721108	-0.000171	2630.102502	-0.068878	-0.160003	4.764424	6.612827	251940395.000000
-0.046562	-0.285081	2.599055	-0.057088	-0.086590	3.147132	0.721396	-0.000171	2630.102502	-0.070013	-0.161018	4.764176	6.613075	251940395.000000
-0.050319	-0.289293	2.601029	-0.056384	-0.085782	3.145246	0.721324	-0.000171	2630.102502	-0.070580	-0.160131	4.764120	6.612827	251940395.000000
-0.041599	-0.290276	2.597496	-0.059557	-0.078693	3.141489	0.721812	-0.000171	2630.102502	-0.067175	-0.160658	4.763960	6.612867	251940395.000000
-0.050183	-0.292115	2.595874	-0.065552	-0.081003	3.140914	0.721460	-0.000171	2630.102502	-0.068662	-0.161178	4.763896	6.612851	251940395.000000
-0.048752	-0.291691	2.595466	-0.064625	-0.081802	3.140938	0.721532	-0.000171	2630.102502	-0.068198	-0.160403	4.764360	6.612723	251940395.000000
-0.049767	-0.289006	2.596793	-0.060301	-0.078413	3.142057	0.721108	-0.000171	2630.102502	-0.066760	-0.160594	4.764176	6.612795	251940395.000000
-0.049743	-0.286464	2.597968	-0.057327	-0.078733	3.146133	0.721484	-0.000171	2630.102502	-0.066112	-0.160315	4.764136	6.612556	251940395.000000
-0.052005	-0.285665	2.597112	-0.060692	-0.081402	3.148763	0.721764	-0.000171	2630.102502	-0.065017	-0.160554	4.764104	6.612899	251940395.000000
-0.056953	-0.285121	2.598423	-0.058990	-0.085351	3.149186	0.722003	-0.000171	2630.102502	-0.065337	-0.159771	4.763912	6.612715	251940395.000000
-0.049599	-0.289054	2.598056	-0.057983	-0.081602	3.147404	0.721884	-0.000171	2630.102502	-0.065841	-0.159435	4.764008	6.612795	251940395.000000
-0.049160	-0.291995	2.598647	-0.054042	-0.077526	3.143160	0.722235	-0.000171	2630.102502	-0.065273	-0.160435	4.764136	6.612699	251940395.000000
-0.048760	-0.291651	2.601117	-0.057399	-0.080683	3.141234	0.721476	-0.000171	2630.102502	-0.065377	-0.160858	4.764176	6.612931	251940395.000000
-0.050606	-0.290836	2.598863	-0.060013	-0.083105	3.143304	0.722219	-0.000171	2630.102502	-0.066824	-0.160075	4.764248	6.612819	251940395.000000
-0.049336	-0.285537	2.601389	-0.057008	-0.081458	3.145342	0.720357	-0.000171	2630.102502	-0.068047	-0.160163	4.763769	6.612979	251940395.000000
-0.043325	-0.287791	2.599247	-0.057199	-0.084927	3.147004	0.721484	-0.000171	2630.102502	-0.068582	-0.160219	4.764232	6.612971	251940395.000000
-0.042662	-0.281428	2.598831	-0.057679	-0.085767	3.148435	0.721092	-0.000171	2630.102502	-0.068582	-0.159571	4.764128	6.613051	251940395.000000
-0.048353	-0.286152	2.598575	-0.059845	-0.082649	3.149770	0.721740	-0.000171	2630.102502	-0.070412	-0.161673	4.764320	6.612931	251940395.000000
-0.044684	-0.288038	2.597896	-0.061036	-0.080076	3.146229	0.720757	-0.000171	2630.102502	-0.070245	-0.160315	4.764048	6.613091	251940395.000000
-0.048472	-0.287215	2.598072	-0.059214	-0.084967	3.142233	0.721004	-0.000171	2630.102502	-0.069765	-0.160866	4.764440	6.612827	251940395.000000
-0.046674	-0.281924	2.597496	-0.056624	-0.084528	3.141226	0.721500	-0.000171	2630.102502	-0.070149	-0.160874	4.764808	6.612819	251940395.000000
-0.046226	-0.286104	2.598895	-0.055521	-0.080987	3.143560	0.722315	-0.000171	2630.102502	-0.068918	-0.159364	4.764512	6.612907	251940395.000000
-0.044420	-0.289069	2.596673	-0.062219	-0.076647	3.144735	0.721939	-0.000171	2630.102502	-0.069030	-0.161306	4.764208	6.612939	251940395.000000
-0.046890	-0.284697	2.597160	-0.063002	-0.082953	3.147036	0.721764	-0.000171	2630.102502	-0.067799	-0.160730	4.764224	6.612827	251940395.000000
-0.046994	-0.292650	2.598112	-0.060381	-0.083497	3.149738	0.721564	-0.000171	2630.102502	-0.067519	-0.160578	4.763912	6.612811	251940395.000000
-0.053892	-0.288126	2.598551	-0.061867	-0.079133	3.148819	0.721236	-0.000171	2630.102502	-0.067855	-0.159132	4.763920	6.612675	251940395.000000
-0.050399	-0.290876	2.599191	-0.061651	-0.081730	3.145134	0.722099	-0.000171	2638.729866	-0.066688	-0.160075	4.763833	6.611253	251940395.000000
-0.047266	-0.288726	2.599734	-0.062954	-0.082426	3.140890	0.720956	-0.000171	2638.729866	-0.070205	-0.162097	4.763713	6.601645	251940395.000000
-0.049448	-0.287295	2.600078	-0.058390	-0.083489	3.143344	0.721476	-0.000171	2638.729866	-0.066088	-0.159963	4.763849	6.597481	251940395.000000
-0.046818	-0.288990	2.599358	-0.059885	-0.084192	3.144031	0.721524	-0.000171	2638.729866	-0.067167	-0.161234	4.764072	6.596833	251940395.000000
-0.052173	-0.287735	2.598351	-0.057767	-0.083393	3.145390	0.721899	-0.000171	2638.729866	-0.064202	-0.159771	4.763713	6.596698	251940395.000000
-0.052765	-0.288486	2.599814	-0.061859	-0.086302	3.148091	0.721915	-0.000171	2638.729866	-0.065649	-0.160634	4.763625	6.596897	251940395.000000
-0.049943	-0.287247	2.597248	-0.065856	-0.080867	3.147860	0.722075	-0.000171	2638.729866	-0.066272	-0.160235	4.763952	6.596841	251940395.000000
-0.044988	-0.285824	2.596465	-0.064729	-0.087837	3.146909	0.722043	-0.000171	2638.729866	-0.066496	-0.160786	4.764280	6.597065	251940395.000000
-0.046107	-0.283523	2.598343	-0.060540	-0.086814	3.143943	0.721476	-0.000171	2638.729866	-0.068087	-0.160994	4.764280	6.597041	251940395.000000
-0.051070	-0.284993	2.598303	-0.056400	-0.087517	3.142768	0.721724	-0.000171	2638.729866	-0.066800	-0.160307	4.764536	6.597105	251940395.000000
-0.052269	-0.289014	2.599622	-0.057831	-0.086070	3.144862	0.722323	-0.000171	2638.729866	-0.068934	-0.159731	4.764576	6.597105	251940395.000000
-0.049735	-0.286432	2.600238	-0.056816	-0.085103	3.145542	0.721068	-0.000171	2638.729866	-0.069549	-0.160554	4.764416	6.597209	251940395.000000
-0.049991	-0.287247	2.597904	-0.062083	-0.083169	3.145454	0.721476	-0.000171	2638.729866	-0.070301	-0.161122	4.764384	6.597057	251940395.000000
-0.041495	-0.289509	2.595330	-0.061835	-0.087501	3.144399	0.721060	-0.000171	2638.729866	-0.068206	-0.158804	4.764256	6.597105	251940395.000000
-0.048009	-0.285944	2.596345	-0.058286	-0.085958	3.149602	0.722499	-0.000171	2638.729866	-0.069038	-0.160083	4.764224	6.597273	251940395.000000
-0.046658	-0.289949	2.595818	-0.057535	-0.077286	3.146613	0.721020	-0.000171	2638.729866	-0.069309	-0.160459	4.764624	6.597225	251940395.000000
-0.048337	-0.289046	2.595986	-0.057583	-0.082633	3.142401	0.721716	-0.000171	2638.729866	-0.070293	-0.161530	4.764488	6.597145	251940395.000000
-0.047873	-0.288790	2.599087	-0.058726	-0.083489	3.142185	0.721244	-0.000171	2638.729866	-0.068015	-0.160299	4.764168	6.597097	251940395.000000
-0.051206	-0.288798	2.598120	-0.061484	-0.084288	3.142552	0.722075	-0.000171	2638.729866	-0.068111	-0.161146	4.764128	6.597081	251940395.000000
-0.047010	-0.283650	2.599111	-0.061723	-0.080899	3.142473	0.722123	-0.000171	2638.729866	-0.067911	-0.160123	4.764312	6.597161	251940395.000000
-0.053947	-0.285169	2.595226	-0.057231	-0.083209	3.144095	0.722131	-0.000171	2638.729866	-0.068934	-0.160546	4.764304	6.597185	251940395.000000
-0.045131	-0.289125	2.596297	-0.056960	-0.085015	3.147020	0.721588	-0.000171	2638.729866	-0.066424	-0.160347	4.764424	6.597121	251940395.000000
-0.052245	-0.288062	2.597984	-0.060956	-0.086310	3.147540	0.722331	-0.000171	2638.729866	-0.066264	-0.162385	4.764440	6.597049	251940395.000000
-0.046538	-0.286312	2.597184	-0.058071	-0.080475	3.145893	0.722779	-0.000171	2638.729866	-0.064977	-0.159659	4.764640	6.597217	251940395.000000
-0.052429	-0.287463	2.598160	-0.064193	-0.089723	3.143711	0.722259	-0.000171	2638.729866	-0.066448	-0.160962	4.763896	6.597073	251940395.000000
-0.049775	-0.288734	2.598679	-0.057663	-0.084224	3.141082	0.721620	-0.000171	2638.729866	-0.065321	-0.160195	4.763833	6.597025	251940395.000000
-0.046314	-0.291891	2.596561	-0.056360	-0.083832	3.143016	0.720533	-0.000171	2638.729866	-0.065785	-0.160914	4.763912	6.597409	251940395.000000
-0.051302	-0.289293	2.597104	-0.060253	-0.080659	3.143927	0.720956	-0.000171	2638.729866	-0.065793	-0.160195	4.764264	6.597297	251940395.000000
-0.051702	-0.288614	2.596569	-0.058159	-0.081059	3.146221	0.721140	-0.000171	2638.729866	-0.067199	-0.160307	4.764344	6.597321	251940395.000000
-0.052413	-0.290077	2.596473	-0.059669	-0.084264	3.151464	0.722035	-0.000171	2638.729866	-0.067927	-0.161114	4.764240	6.597217	251940395.000000
-0.047585	-0.283570	2.596337	-0.057207	-0.083513	3.148251	0.721979	-0.000171	2638.729866	-0.069645	-0.161929	4.764264	6.597457	251940395.000000
-0.048225	-0.289893	2.594914	-0.060524	-0.086558	3.144423	0.722523	-0.000171	2638.729866	-0.068942	-0.160938	4.764208	6.597169	251940395.000000
-0.048161	-0.286967	2.596785	-0.057943	-0.086654	3.140099	0.721524	-0.000171	2638.729866	-0.068622	-0.160347	4.763928	6.597241	251940395.000000
-0.049376	-0.287039	2.598239	-0.059477	-0.088428	3.137725	0.721836	-0.000171	2638.729866	-0.070388	-0.161538	4.764144	6.597273	251940395.000000
-0.050630	-0.286432	2.596833	-0.061420	-0.085942	3.140418	0.721052	-0.000171	2638.729866	-0.069246	-0.160634	4.764296	6.597241	251940495.000000
-0.046394	-0.288014	2.597041	-0.058918	-0.083888	3.144838	0.721332	-0.000171	2638.729866	-0.069429	-0.160091	4.764392	6.597265	251940495.000000
-0.049711	-0.287895	2.597808	-0.058119	-0.086070	3.147948	0.721060	-0.000171	2638.729866	-0.068031	-0.160299	4.764680	6.597129	251940495.000000
-0.050870	-0.286304	2.597041	-0.064449	-0.078845	3.148795	0.721444	-0.000171	2638.729866	-0.068374	-0.160970	4.764144	6.597065	251940495.000000
-0.049288	-0.288134	2.598247	-0.061012	-0.077998	3.147524	0.721132	-0.000171	2638.729866	-0.066432	-0.159859	4.764144	6.597241	251940495.000000
-0.046083	-0.288926	2.595626	-0.057072	-0.083944	3.145142	0.721316	-0.000171	2638.729866	-0.065721	-0.159539	4.764160	6.597153	251940495.000000
-0.046035	-0.287911	2.596065	-0.055657	-0.081690	3.139763	0.721708	-0.000171	2638.729866	-0.067527	-0.160171	4.764032	6.596881	251940495.000000
-0.047282	-0.286648	2.597632	-0.060540	-0.083616	3.140227	0.722771	-0.000171	2638.729866	-0.067375	-0.160355	4.764104	6.597033	251940495.000000
-0.049687	-0.290636	2.598112	-0.058702	-0.080603	3.143743	0.721652	-0.000171	2638.729866	-0.067487	-0.161306	4.764272	6.597017	251940495.000000
-0.048968	-0.290444	2.598655	-0.058159	-0.082466	3.147468	0.721628	-0.000171	2638.729866	-0.066248	-0.160642	4.764328	6.597089	251940495.000000
-0.054027	-0.287631	2.598871	-0.060269	-0.082873	3.148155	0.722451	-0.000171	2638.729866	-0.065577	-0.160698	4.764216	6.597065	251940495.000000
-0.052157	-0.289637	2.599095	-0.060005	-0.082625	3.149306	0.722587	-0.000171	2638.729866	-0.065473	-0.160419	4.763968	6.597017	251940495.000000
-0.051446	-0.289301	2.598335	-0.054162	-0.086630	3.148443	0.721660	-0.000171	2638.729866	-0.066496	-0.160171	4.763904	6.597105	251940495.000000
-0.052173	-0.286736	2.597592	-0.052947	-0.085063	3.143775	0.721971	-0.000171	2638.729866	-0.065969	-0.160818	4.763952	6.597089	251940495.000000
-0.045667	-0.286360	2.596961	-0.057735	-0.079492	3.140211	0.722059	-0.000171	2638.729866	-0.066128	-0.160874	4.764032	6.597225	251940495.000000
-0.048480	-0.285768	2.600493	-0.060117	-0.081802	3.142129	0.721436	-0.000171	2638.729866	-0.069301	-0.161002	4.764328	6.597025	251940495.000000
-0.043277	-0.286152	2.601812	-0.060892	-0.088892	3.146677	0.722251	-0.000171	2638.729866	-0.067903	-0.160842	4.764320	6.597129	251940495.000000
-0.045627	-0.285625	2.599606	-0.060157	-0.084855	3.147124	0.721212	-0.000171	2638.729866	-0.068558	-0.160123	4.764184	6.597185	251940495.000000
-0.049400	-0.287335	2.598152	-0.060700	-0.085559	3.145454	0.721740	-0.000171	2638.729866	-0.068758	-0.160770	4.764288	6.597161	251940495.000000
-0.047785	-0.289621	2.596857	-0.061052	-0.079045	3.148947	0.721596	-0.000171	2638.729866	-0.070373	-0.160666	4.764056	6.597073	251940495.000000
-0.047489	-0.290852	2.596649	-0.062011	-0.074928	3.145989	0.721132	-0.000171	2638.729866	-0.070301	-0.161410	4.764184	6.597169	251940495.000000
-0.045547	-0.286040	2.596529	-0.060181	-0.083393	3.142968	0.720541	-0.000171	2638.729866	-0.070604	-0.160131	4.764080	6.597329	251940495.000000
-0.044732	-0.286800	2.597744	-0.057783	-0.083856	3.142057	0.721164	-0.000171	2638.729866	-0.067975	-0.160355	4.764160	6.597217	251940495.000000
-0.046594	-0.285457	2.600821	-0.058342	-0.082290	3.144782	0.721868	-0.000171	2638.729866	-0.066584	-0.159675	4.763992	6.597353	251940495.000000
-0.045523	-0.284809	2.600613	-0.060564	-0.086014	3.146133	0.721132	-0.000171	2638.729866	-0.066680	-0.159595	4.763609	6.597041	251940495.000000
-0.046874	-0.286704	2.599446	-0.059325	-0.085087	3.145078	0.722003	-0.000171	2638.729866	-0.066712	-0.159915	4.763849	6.597057	251940495.000000
-0.046954	-0.286200	2.599374	-0.057791	-0.080603	3.147324	0.721508	-0.000171	2638.729866	-0.067711	-0.159443	4.764080	6.597145	251940495.000000
-0.050143	-0.288758	2.597960	-0.059286	-0.086414	3.147740	0.722027	-0.000171	2638.729866	-0.066104	-0.160043	4.763888	6.597025	251940495.000000
-0.049408	-0.287399	2.594739	-0.059997	-0.086558	3.146637	0.721708	-0.000171	2638.729866	-0.067567	-0.160794	4.763984	6.597177	251940495.000000
-0.056737	-0.284650	2.596793	-0.057407	-0.086294	3.142648	0.722379	-0.000171	2638.729866	-0.065833	-0.160283	4.764088	6.597145	251940495.000000
-0.057400	-0.287455	2.598655	-0.062115	-0.079884	3.140746	0.721044	-0.000171	2638.729866	-0.066112	-0.159827	4.763785	6.597113	251940495.000000
-0.053092	-0.290324	2.599183	-0.056624	-0.087653	3.143248	0.722179	-0.000171	2638.729866	-0.064945	-0.159731	4.764296	6.597097	251940495.000000
-0.051294	-0.286088	2.601453	-0.058494	-0.080659	3.142920	0.721804	-0.000171	2638.729866	-0.065041	-0.160219	4.764112	6.597049	251940495.000000
